class,feature0,feature1,feature2,feature3
bg,0.48279237747192383,-0.34666016697883606,-0.3368229568004608,-0.38875895738601685
bg,0.48033660650253296,-0.3495855927467346,-0.3278687000274658,-0.38594281673431396
bg,0.47935447096824646,-0.342072457075119,-0.3386176526546478,-0.3935164511203766
bg,0.4775572717189789,-0.34017622470855713,-0.3348090648651123,-0.39737364649772644
bg,0.48104122281074524,-0.3389286398887634,-0.34801390767097473,-0.3972598612308502
bg,0.4775174558162689,-0.3418631851673126,-0.33858421444892883,-0.39745819568634033
bg,0.4770785868167877,-0.3522562086582184,-0.3457711637020111,-0.3726378083229065
bg,0.4812166392803192,-0.3432098925113678,-0.3659525513648987,-0.39104151725769043
bg,0.4854762554168701,-0.33894678950309753,-0.36499089002609253,-0.4016058146953583
bg,0.48714300990104675,-0.338909775018692,-0.3619402348995209,-0.402286559343338
bg,0.4912336766719818,-0.34386229515075684,-0.372058629989624,-0.39959168434143066
bg,0.49871236085891724,-0.33763447403907776,-0.3695887327194214,-0.4017985463142395
bg,0.4979424774646759,-0.33954352140426636,-0.3857230246067047,-0.40354490280151367
bg,0.49168482422828674,-0.337053120136261,-0.3902670443058014,-0.40672773122787476
bg,0.4860430359840393,-0.34016430377960205,-0.3946149945259094,-0.3976832330226898
bg,0.4818112254142761,-0.34292498230934143,-0.36002635955810547,-0.39988452196121216
bg,0.48209863901138306,-0.3432638645172119,-0.36244526505470276,-0.3993404507637024
bg,0.4846855103969574,-0.3410167396068573,-0.34481561183929443,-0.397688090801239
bg,0.4912600517272949,-0.3403661847114563,-0.36284971237182617,-0.39483878016471863
bg,0.49362215399742126,-0.33769798278808594,-0.342835932970047,-0.4022076427936554
bg,0.4958561062812805,-0.33882543444633484,-0.3448036015033722,-0.3921331465244293
bg,0.49586188793182373,-0.3405390679836273,-0.3286471664905548,-0.38470980525016785
bg,0.4972207844257355,-0.3531361520290375,-0.3197493851184845,-0.38754868507385254
bg,0.4899942874908447,-0.3543336093425751,-0.29602372646331787,-0.38595959544181824
bg,0.4805516004562378,-0.3481309115886688,-0.32843366265296936,-0.38746553659439087
bg,0.47561678290367126,-0.346322625875473,-0.33473339676856995,-0.39783331751823425
bg,0.47067782282829285,-0.3460826575756073,-0.34744858741760254,-0.39027488231658936
bg,0.4716050624847412,-0.3441249430179596,-0.3467201888561249,-0.3934518098831177
bg,0.4662468433380127,-0.3459394574165344,-0.3558828830718994,-0.3886604905128479
bg,0.4709020256996155,-0.3439617455005646,-0.3466029763221741,-0.38769766688346863
bg,0.4702569544315338,-0.3468628227710724,-0.3562702536582947,-0.38260066509246826
bg,0.4756131172180176,-0.3444761037826538,-0.3514656126499176,-0.38974541425704956
bg,0.4737371504306793,-0.34405580163002014,-0.3553210496902466,-0.39174962043762207
bg,0.4763474762439728,-0.3427076041698456,-0.34950947761535645,-0.39444050192832947
bg,0.47529691457748413,-0.34467563033103943,-0.3673733174800873,-0.38739824295043945
bg,0.47890108823776245,-0.3444153964519501,-0.3463805019855499,-0.3967573940753937
bg,0.47284939885139465,-0.3528861105442047,-0.35303768515586853,-0.396934449672699
bg,0.4775936007499695,-0.34624895453453064,-0.35174018144607544,-0.39287516474723816
bg,0.46989884972572327,-0.34769973158836365,-0.35329726338386536,-0.3877389430999756
bg,0.48108747601509094,-0.3432179093360901,-0.35087850689888,-0.3857220709323883
bg,0.4829377233982086,-0.3426343500614166,-0.35167497396469116,-0.384037584066391
bg,0.4884287416934967,-0.3400968611240387,-0.34862020611763,-0.3924483358860016
bg,0.4795939326286316,-0.34150052070617676,-0.34873661398887634,-0.39122718572616577
bg,0.4833754301071167,-0.3411487340927124,-0.3547808825969696,-0.39029115438461304
bg,0.48122572898864746,-0.3449223041534424,-0.35074758529663086,-0.3904285728931427
bg,0.48671954870224,-0.3419610857963562,-0.3444286584854126,-0.39824730157852173
bg,0.48436662554740906,-0.34863191843032837,-0.33566707372665405,-0.3922436535358429
bg,0.4853953421115875,-0.3443516194820404,-0.34161829948425293,-0.3938814103603363
bg,0.4797194302082062,-0.34936872124671936,-0.35893139243125916,-0.399812787771225
bg,0.4808700680732727,-0.35649779438972473,-0.34856054186820984,-0.40070730447769165
bg,0.48471739888191223,-0.3490228056907654,-0.35045742988586426,-0.3980385959148407
bg,0.4828777611255646,-0.3511132001876831,-0.3561336398124695,-0.3973917067050934
bg,0.4835222065448761,-0.3538305163383484,-0.35470038652420044,-0.40157830715179443
bg,0.48157310485839844,-0.35380709171295166,-0.3388381898403168,-0.39866530895233154
bg,0.47872650623321533,-0.34745514392852783,-0.353540301322937,-0.3992442190647125
bg,0.48390069603919983,-0.3489567041397095,-0.35254234075546265,-0.39833730459213257
bg,0.4943968951702118,-0.34228944778442383,-0.338401734828949,-0.398587703704834
bg,0.4907802939414978,-0.3589392602443695,-0.3383565843105316,-0.40203458070755005
bg,0.507491409778595,-0.343061238527298,-0.3624641001224518,-0.38578298687934875
bg,0.38356345891952515,-0.32360127568244934,-0.27979776263237,-0.35358503460884094
bg,0.47732052206993103,-0.33808010816574097,-0.3233463168144226,-0.37848639488220215
bg,0.4757678210735321,-0.3432679772377014,-0.3355841338634491,-0.3859311640262604
bg,0.49184221029281616,-0.33657926321029663,-0.3442302942276001,-0.3862324357032776
bg,0.4836769700050354,-0.3195219933986664,-0.3130095899105072,-0.364906907081604
bg,0.5014435648918152,-0.29862403869628906,-0.3368833363056183,-0.3679475784301758
bg,0.49115484952926636,-0.31314563751220703,-0.3194970488548279,-0.38380753993988037
bg,0.49507445096969604,-0.33144739270210266,-0.369789719581604,-0.39457473158836365
bg,0.48376142978668213,-0.3427184820175171,-0.35910364985466003,-0.4028129577636719
bg,0.48125436902046204,-0.3425210416316986,-0.36174893379211426,-0.39866217970848083
bg,0.47119709849357605,-0.3456442654132843,-0.3366498649120331,-0.3934504985809326
bg,0.47140568494796753,-0.3448135554790497,-0.3385331630706787,-0.38863345980644226
bg,0.47195369005203247,-0.34460195899009705,-0.3279610276222229,-0.38561519980430603
bg,0.4771052300930023,-0.3480348289012909,-0.33230796456336975,-0.3884155750274658
bg,0.48310741782188416,-0.338531494140625,-0.3345295190811157,-0.3980877995491028
bg,0.4805721044540405,-0.35753050446510315,-0.33204516768455505,-0.3788330852985382
bg,0.4607606530189514,-0.36567267775535583,-0.30612191557884216,-0.37744760513305664
bg,0.4801003336906433,-0.3415393531322479,-0.3409441113471985,-0.3580619990825653
bg,0.4881031811237335,-0.34804123640060425,-0.3594915270805359,-0.3935609459877014
bg,0.5040457248687744,-0.32239824533462524,-0.3957008421421051,-0.3988727331161499
bg,0.4899493455886841,-0.35577529668807983,-0.3707360327243805,-0.39985138177871704
bg,0.4830152988433838,-0.34677785634994507,-0.3487774431705475,-0.3961084485054016
bg,0.4717000722885132,-0.33687376976013184,-0.341096431016922,-0.39563941955566406
bg,0.47607794404029846,-0.32918646931648254,-0.31507453322410583,-0.3932833969593048
bg,0.48657387495040894,-0.3561583459377289,-0.27642983198165894,-0.4009259045124054
bg,0.46619975566864014,-0.3406551778316498,-0.3342786133289337,-0.3848322629928589
bg,0.46718743443489075,-0.3532193601131439,-0.3223280906677246,-0.3944678008556366
bg,0.47247979044914246,-0.34040260314941406,-0.3390989899635315,-0.38698869943618774
bg,0.4880359172821045,-0.34561359882354736,-0.30956727266311646,-0.38535451889038086
bg,0.49153080582618713,-0.32742756605148315,-0.3400702476501465,-0.3850043714046478
bg,0.4818757474422455,-0.3376859724521637,-0.341655433177948,-0.3868808448314667
bg,0.47086960077285767,-0.331854909658432,-0.3468376696109772,-0.3926424980163574
bg,0.47241196036338806,-0.34853386878967285,-0.32277336716651917,-0.38423874974250793
bg,0.4662131667137146,-0.33594655990600586,-0.31990501284599304,-0.39299073815345764
bg,0.48562777042388916,-0.3459573984146118,-0.3083665668964386,-0.3939169943332672
bg,0.4763447940349579,-0.33194780349731445,-0.3590911030769348,-0.389095276594162
bg,0.47064855694770813,-0.33432745933532715,-0.33407485485076904,-0.3878236711025238
bg,0.483234167098999,-0.3307673931121826,-0.3344186246395111,-0.3914850354194641
bg,0.4753081500530243,-0.33222639560699463,-0.3304637670516968,-0.3900553286075592
bg,0.4749327301979065,-0.3358328342437744,-0.3480099141597748,-0.39156898856163025
bg,0.47069817781448364,-0.3365340828895569,-0.3295954167842865,-0.38634905219078064
bg,0.4793685972690582,-0.3319600522518158,-0.33870449662208557,-0.39237740635871887
bg,0.47801321744918823,-0.3291751444339752,-0.34121036529541016,-0.3910035789012909
bg,0.4769643247127533,-0.3352174162864685,-0.35524046421051025,-0.3851088881492615
bg,0.4780409634113312,-0.3354712724685669,-0.33850571513175964,-0.39008811116218567
bg,0.4807208776473999,-0.3332521319389343,-0.3587949275970459,-0.39360636472702026
bg,0.46654534339904785,-0.34331756830215454,-0.35108277201652527,-0.39095935225486755
bg,0.4786384403705597,-0.33075106143951416,-0.3345431685447693,-0.391765296459198
bg,0.4716317653656006,-0.34049487113952637,-0.32539623975753784,-0.39548271894454956
bg,0.46744754910469055,-0.33983033895492554,-0.35332605242729187,-0.3916000723838806
bg,0.4619424641132355,-0.3340265154838562,-0.3595716953277588,-0.3943721652030945
bg,0.4659225344657898,-0.33540380001068115,-0.3454199731349945,-0.39034903049468994
bg,0.4584459960460663,-0.34399428963661194,-0.3277687728404999,-0.40006721019744873
bg,0.46538546681404114,-0.3352036774158478,-0.3469005227088928,-0.397455632686615
bg,0.4542714059352875,-0.33964142203330994,-0.3510717749595642,-0.39973023533821106
bg,0.46983811259269714,-0.33967092633247375,-0.32865551114082336,-0.39530912041664124
bg,0.4688357710838318,-0.33472803235054016,-0.35733965039253235,-0.39893409609794617
bg,0.47220274806022644,-0.3343711197376251,-0.36516091227531433,-0.39166364073753357
bg,0.46880656480789185,-0.33385106921195984,-0.35762080550193787,-0.38810089230537415
bg,0.47368302941322327,-0.3394117057323456,-0.3508915901184082,-0.3911457359790802
bg,0.46929824352264404,-0.33737608790397644,-0.35602205991744995,-0.3851826786994934
bg,0.4689861238002777,-0.3402477502822876,-0.34405386447906494,-0.3881867527961731
bg,0.46747252345085144,-0.3473981022834778,-0.3292953670024872,-0.39217591285705566
bg,0.4676840305328369,-0.3379206955432892,-0.34964773058891296,-0.38467493653297424
bg,0.4671184718608856,-0.33735692501068115,-0.3462596833705902,-0.3870200514793396
bg,0.47805967926979065,-0.3382721245288849,-0.33697885274887085,-0.3902350664138794
bg,0.4726802706718445,-0.3384784758090973,-0.32195430994033813,-0.3862256705760956
bg,0.4734872281551361,-0.3322058618068695,-0.3370204567909241,-0.3904460072517395
bg,0.47730618715286255,-0.3364788591861725,-0.33803504705429077,-0.3929862380027771
bg,0.47514697909355164,-0.33556151390075684,-0.3390885293483734,-0.3959267735481262
bg,0.47133100032806396,-0.3448774814605713,-0.3345910906791687,-0.39852431416511536
bg,0.47495338320732117,-0.344088077545166,-0.31910762190818787,-0.3936775326728821
bg,0.4736478626728058,-0.34200751781463623,-0.3231746256351471,-0.39882853627204895
bg,0.4791428744792938,-0.3425069749355316,-0.33402156829833984,-0.3940640091896057
bg,0.48235172033309937,-0.3464217185974121,-0.3450769782066345,-0.3968372642993927
bg,0.4788679778575897,-0.3526899516582489,-0.3461999297142029,-0.39737004041671753
bg,0.47875693440437317,-0.350490003824234,-0.35882166028022766,-0.4029218852519989
bg,0.48118385672569275,-0.34392285346984863,-0.3594025671482086,-0.40015995502471924
bg,0.4730798304080963,-0.3421134352684021,-0.3572794497013092,-0.3945952355861664
bg,0.4709946811199188,-0.3483670651912689,-0.3622286915779114,-0.40148264169692993
bg,0.4707412123680115,-0.3552956283092499,-0.36445122957229614,-0.3948742747306824
bg,0.4716506898403168,-0.36521026492118835,-0.34440410137176514,-0.38427260518074036
bg,0.4766094386577606,-0.3609287738800049,-0.3597133457660675,-0.3778928518295288
bg,0.4742819666862488,-0.3415803909301758,-0.36231353878974915,-0.3803035318851471
bg,0.466239333152771,-0.34058263897895813,-0.3414301872253418,-0.387126088142395
bg,0.4747266173362732,-0.3349094092845917,-0.3590239882469177,-0.3900255858898163
bg,0.46286049485206604,-0.3440229296684265,-0.3579886555671692,-0.3904067277908325
bg,0.46638646721839905,-0.3414188325405121,-0.3533300459384918,-0.3940693140029907
bg,0.4685722291469574,-0.3398095667362213,-0.33348050713539124,-0.39420607686042786
bg,0.4828619062900543,-0.3248436152935028,-0.3363334536552429,-0.388144850730896
bg,0.48610830307006836,-0.32802876830101013,-0.33161455392837524,-0.39168164134025574
bg,0.4889626204967499,-0.3258042633533478,-0.3249100148677826,-0.3878914713859558
bg,0.4744364619255066,-0.3314131796360016,-0.3089979588985443,-0.3909396529197693
bg,0.47758492827415466,-0.33085083961486816,-0.3113381266593933,-0.38831526041030884
bg,0.4700952470302582,-0.3333587050437927,-0.2992580533027649,-0.3909384608268738
bg,0.46917784214019775,-0.3370773196220398,-0.3127346336841583,-0.38342931866645813
bg,0.46424922347068787,-0.33768609166145325,-0.3182809352874756,-0.3830978572368622
bg,0.4640950858592987,-0.3407973051071167,-0.3206656873226166,-0.3878013491630554
bg,0.4633198380470276,-0.339246541261673,-0.3245236873626709,-0.38708555698394775
bg,0.46638694405555725,-0.33657214045524597,-0.3318520784378052,-0.38916122913360596
bg,0.4671584665775299,-0.34171298146247864,-0.33574920892715454,-0.39187783002853394
bg,0.4705149233341217,-0.33766865730285645,-0.34542515873908997,-0.391895592212677
bg,0.47309669852256775,-0.3355597257614136,-0.3395426869392395,-0.3904947340488434
bg,0.4762642979621887,-0.33198243379592896,-0.33284619450569153,-0.3844701945781708
bg,0.47261568903923035,-0.3389979898929596,-0.32043683528900146,-0.3899623155593872
bg,0.4787563681602478,-0.3416200876235962,-0.3269384801387787,-0.3861592411994934
bg,0.4704716205596924,-0.34817904233932495,-0.3360658288002014,-0.38858893513679504
bg,0.4796706736087799,-0.3484567105770111,-0.33927038311958313,-0.39070257544517517
bg,0.4731486737728119,-0.3465270400047302,-0.3415181040763855,-0.3897731304168701
bg,0.47741690278053284,-0.3461855947971344,-0.33789947628974915,-0.39045727252960205
bg,0.4755267798900604,-0.34306618571281433,-0.34225085377693176,-0.3932150900363922
bg,0.4832479953765869,-0.34772834181785583,-0.3605445325374603,-0.39234694838523865
bg,0.4742433428764343,-0.3388219475746155,-0.3304448425769806,-0.39191439747810364
bg,0.4750117063522339,-0.3349672853946686,-0.3438604772090912,-0.39388465881347656
bg,0.4772926867008209,-0.3378585875034332,-0.3532981276512146,-0.3994348347187042
bg,0.48026472330093384,-0.34567052125930786,-0.3511638343334198,-0.3892933428287506
bg,0.4741002321243286,-0.34023886919021606,-0.33490729331970215,-0.39156508445739746
bg,0.4700172543525696,-0.3405643105506897,-0.3323972821235657,-0.3923625946044922
bg,0.475736141204834,-0.3501347303390503,-0.34460410475730896,-0.39752185344696045
bg,0.4756385385990143,-0.3499813973903656,-0.34070834517478943,-0.3949635624885559
bg,0.4779911935329437,-0.34259486198425293,-0.3365461528301239,-0.39418378472328186
bg,0.47364193201065063,-0.3492090404033661,-0.3401365280151367,-0.3994273841381073
bg,0.47603005170822144,-0.3526099622249603,-0.3369154930114746,-0.3984835147857666
bg,0.4643842279911041,-0.3538496196269989,-0.33327361941337585,-0.3962041735649109
bg,0.48091158270835876,-0.33875516057014465,-0.3613697290420532,-0.3993813693523407
bg,0.47061654925346375,-0.36216041445732117,-0.3486846387386322,-0.3986334502696991
bg,0.4891767203807831,-0.3408415615558624,-0.3578960597515106,-0.38443881273269653
bg,0.4771173596382141,-0.3394097685813904,-0.3669140934944153,-0.4061858355998993
bg,0.488665908575058,-0.34857505559921265,-0.34756556153297424,-0.4049922525882721
bg,0.473387748003006,-0.35230767726898193,-0.34801191091537476,-0.39740705490112305
bg,0.4689456522464752,-0.34227466583251953,-0.3460240662097931,-0.4018848240375519
bg,0.47513315081596375,-0.35578569769859314,-0.3533422350883484,-0.3960893452167511
bg,0.47947022318840027,-0.3443547785282135,-0.3598625063896179,-0.3950822949409485
bg,0.4852522909641266,-0.3393396735191345,-0.3339049518108368,-0.399505078792572
bg,0.48236823081970215,-0.34436267614364624,-0.332417756319046,-0.40200093388557434
bg,0.476871520280838,-0.3588709831237793,-0.3536555767059326,-0.3979732394218445
bg,0.47384461760520935,-0.3540284037590027,-0.3414784073829651,-0.3906674385070801
bg,0.4660632908344269,-0.34235647320747375,-0.3325539529323578,-0.38850316405296326
bg,0.46514782309532166,-0.3397772014141083,-0.31821221113204956,-0.39179256558418274
bg,0.4761810004711151,-0.3308534324169159,-0.33926817774772644,-0.3872334957122803
bg,0.48701199889183044,-0.32206812500953674,-0.36902305483818054,-0.37272849678993225
bg,0.4891912341117859,-0.32106995582580566,-0.36138179898262024,-0.3787117004394531
bg,0.4792678952217102,-0.319047212600708,-0.33075740933418274,-0.3892914056777954
bg,0.4873470067977905,-0.32656359672546387,-0.3425396680831909,-0.374777227640152
bg,0.5058633685112,-0.3546876609325409,-0.351024866104126,-0.36709362268447876
bg,0.48192963004112244,-0.34159377217292786,-0.3651083707809448,-0.3848021328449249
bg,0.4949110150337219,-0.3520263731479645,-0.3492019474506378,-0.3943311274051666
bg,0.4828217923641205,-0.32307955622673035,-0.33778542280197144,-0.37787434458732605
bg,0.4882326126098633,-0.3592681586742401,-0.33598560094833374,-0.38375744223594666
bg,0.47472840547561646,-0.34152382612228394,-0.3299155831336975,-0.3902569115161896
bg,0.47689738869667053,-0.3569389581680298,-0.3544749319553375,-0.39493000507354736
bg,0.4721933901309967,-0.34477853775024414,-0.344438761472702,-0.39413464069366455
bg,0.4946995973587036,-0.3612601161003113,-0.4150722026824951,-0.39330384135246277
bg,0.47216811776161194,-0.35666006803512573,-0.37800583243370056,-0.4001086354255676
bg,0.4717333912849426,-0.35847944021224976,-0.36829423904418945,-0.40616774559020996
bg,0.46823930740356445,-0.3578372895717621,-0.365740567445755,-0.40610718727111816
bg,0.4589546024799347,-0.36537399888038635,-0.3663467764854431,-0.4120754599571228
bg,0.4665023982524872,-0.35870662331581116,-0.35901063680648804,-0.41695699095726013
bg,0.462475061416626,-0.3564619719982147,-0.35851171612739563,-0.4103488028049469
bg,0.4579055607318878,-0.3615570366382599,-0.3096126317977905,-0.41931864619255066
bg,0.4737884998321533,-0.3552033305168152,-0.33955320715904236,-0.40206894278526306
bg,0.4674752950668335,-0.342793732881546,-0.3121097683906555,-0.3989841639995575
bg,0.46437299251556396,-0.3546524941921234,-0.3457336723804474,-0.4085729718208313
bg,0.4564487636089325,-0.36492273211479187,-0.27333924174308777,-0.4036791920661926
bg,0.4715164601802826,-0.34770840406417847,-0.3422137200832367,-0.408992737531662
bg,0.48556655645370483,-0.3392171859741211,-0.34506750106811523,-0.3899444043636322
bg,0.47141024470329285,-0.339265376329422,-0.35641783475875854,-0.39203357696533203
bg,0.4763602018356323,-0.3433726727962494,-0.3528914749622345,-0.39379552006721497
bg,0.47272080183029175,-0.3436124324798584,-0.35408705472946167,-0.3987797498703003
bg,0.482790470123291,-0.3425346612930298,-0.3448162376880646,-0.3908894658088684
bg,0.46821871399879456,-0.3441038727760315,-0.37062472105026245,-0.3937555253505707
bg,0.4794585108757019,-0.34086859226226807,-0.35690557956695557,-0.3985377252101898
bg,0.47893309593200684,-0.3404034972190857,-0.3465617299079895,-0.3925202786922455
bg,0.4659939110279083,-0.35278618335723877,-0.3445420265197754,-0.4066372513771057
bg,0.46619713306427,-0.34784430265426636,-0.3346755802631378,-0.4018956422805786
bg,0.47200241684913635,-0.3389366567134857,-0.3481173813343048,-0.39395299553871155
bg,0.4692017436027527,-0.34920525550842285,-0.3583773970603943,-0.4001171886920929
bg,0.46155089139938354,-0.3487057387828827,-0.3281702399253845,-0.41920456290245056
bg,0.4780367612838745,-0.3374902009963989,-0.3107532560825348,-0.4227299690246582
bg,0.4702708125114441,-0.3505357503890991,-0.3112356662750244,-0.42186519503593445
bg,0.47135627269744873,-0.3423764705657959,-0.31677255034446716,-0.4095473289489746
bg,0.4665560722351074,-0.34338295459747314,-0.3119238018989563,-0.42036953568458557
bg,0.45044955611228943,-0.33869144320487976,-0.322106271982193,-0.41176632046699524
bg,0.46074220538139343,-0.34990280866622925,-0.33614838123321533,-0.4166626036167145
bg,0.46896740794181824,-0.3559602200984955,-0.31702595949172974,-0.42934244871139526
bg,0.47534918785095215,-0.3566693663597107,-0.3118757903575897,-0.42695558071136475
bg,0.4756743907928467,-0.3532800078392029,-0.3319796025753021,-0.4240488111972809
bg,0.4650630056858063,-0.3664487600326538,-0.320961058139801,-0.42002832889556885
bg,0.4744911193847656,-0.3544248938560486,-0.36379188299179077,-0.41363516449928284
bg,0.47571784257888794,-0.3536098301410675,-0.35152122378349304,-0.40187737345695496
bg,0.4793930947780609,-0.3514905273914337,-0.3639644384384155,-0.39535728096961975
bg,0.46705788373947144,-0.35459837317466736,-0.37253981828689575,-0.39412036538124084
bg,0.4797442853450775,-0.35297924280166626,-0.36495837569236755,-0.38810020685195923
bg,0.4692879319190979,-0.3510461151599884,-0.34864458441734314,-0.4045969247817993
bg,0.47049111127853394,-0.3558613061904907,-0.3550891876220703,-0.39284777641296387
bg,0.46778425574302673,-0.3516548275947571,-0.35542282462120056,-0.3944794833660126
bg,0.47064146399497986,-0.34691259264945984,-0.3443014919757843,-0.38904914259910583
bg,0.47730281949043274,-0.33907508850097656,-0.3331766724586487,-0.3904603123664856
bg,0.4745308458805084,-0.351971298456192,-0.3347196877002716,-0.3892940282821655
bg,0.4916604459285736,-0.3389415144920349,-0.3203761577606201,-0.38490745425224304
bg,0.4740167260169983,-0.3564050495624542,-0.34498152136802673,-0.392245888710022
bg,0.4822981059551239,-0.34571319818496704,-0.31715118885040283,-0.38866230845451355
bg,0.4815802574157715,-0.34897130727767944,-0.32991573214530945,-0.3902215361595154
bg,0.4803319275379181,-0.35445845127105713,-0.3361128270626068,-0.3933376967906952
bg,0.4808399975299835,-0.36187684535980225,-0.34270644187927246,-0.3925303816795349
bg,0.4778779447078705,-0.3561754524707794,-0.3455467224121094,-0.394560843706131
bg,0.4751700460910797,-0.34628036618232727,-0.3637007772922516,-0.3910720944404602
bg,0.4800677001476288,-0.3449573814868927,-0.34803929924964905,-0.3950966000556946
bg,0.47652962803840637,-0.3435019254684448,-0.3763403594493866,-0.3953571617603302
bg,0.47463101148605347,-0.3525010645389557,-0.3354128897190094,-0.3978461027145386
bg,0.4635479152202606,-0.3682042062282562,-0.34928280115127563,-0.40876469016075134
bg,0.4599013328552246,-0.36870667338371277,-0.36733612418174744,-0.40537208318710327
bg,0.4640432894229889,-0.35905683040618896,-0.38745734095573425,-0.40227118134498596
bg,0.4736594259738922,-0.34902405738830566,-0.3834625780582428,-0.39951640367507935
bg,0.47786927223205566,-0.3483961820602417,-0.3858242332935333,-0.40437543392181396
bg,0.47443726658821106,-0.35374915599823,-0.36509642004966736,-0.40776658058166504
bg,0.47169819474220276,-0.357297420501709,-0.34340959787368774,-0.4020121395587921
bg,0.4643564820289612,-0.35508042573928833,-0.3381378650665283,-0.3872123658657074
bg,0.46935105323791504,-0.34785011410713196,-0.32591763138771057,-0.38993194699287415
bg,0.4692886769771576,-0.34430697560310364,-0.3295769989490509,-0.3918367624282837
bg,0.46567729115486145,-0.34676608443260193,-0.3315683901309967,-0.3944610357284546
bg,0.46467843651771545,-0.353981077671051,-0.33601754903793335,-0.4006589949131012
bg,0.46822285652160645,-0.35187703371047974,-0.33095094561576843,-0.4003675580024719
bg,0.46217378973960876,-0.35246220231056213,-0.3424295485019684,-0.39695462584495544
