class,feature0,feature1,feature2,feature3
bg,0.6970105171203613,-0.3700692653656006,-0.3486332595348358,-0.41668087244033813
bg,0.6851241588592529,-0.36017128825187683,-0.34656861424446106,-0.4271467626094818
bg,0.6808798909187317,-0.38010600209236145,-0.3827579617500305,-0.4414302706718445
bg,0.6829773187637329,-0.37331441044807434,-0.37594348192214966,-0.4340188503265381
bg,0.6858847737312317,-0.3764375150203705,-0.38967421650886536,-0.4362632930278778
bg,0.6842469573020935,-0.37779930233955383,-0.3807991147041321,-0.4392949938774109
bg,0.6868126392364502,-0.3794670104980469,-0.3991902768611908,-0.44118624925613403
bg,0.6883450150489807,-0.3791971206665039,-0.39378243684768677,-0.44174087047576904
bg,0.6948486566543579,-0.38400840759277344,-0.38983404636383057,-0.44267508387565613
bg,0.6870094537734985,-0.3785817623138428,-0.41207757592201233,-0.43295910954475403
bg,0.694660484790802,-0.38757628202438354,-0.38269805908203125,-0.4232451915740967
bg,0.6955552101135254,-0.3894171714782715,-0.3827059268951416,-0.40833941102027893
bg,0.7026752829551697,-0.38276270031929016,-0.3666286766529083,-0.40134939551353455
bg,0.6919782757759094,-0.3780975937843323,-0.35934630036354065,-0.4110715091228485
bg,0.7114834785461426,-0.38470736145973206,-0.38006556034088135,-0.4116547107696533
bg,0.6978340744972229,-0.3741115927696228,-0.3945365250110626,-0.4010411202907562
bg,0.7007775902748108,-0.38450026512145996,-0.37887924909591675,-0.4138748049736023
bg,0.6966880559921265,-0.3844712972640991,-0.3836395740509033,-0.41884368658065796
bg,0.7011549472808838,-0.38066551089286804,-0.3674536645412445,-0.4149254560470581
bg,0.6980832815170288,-0.37715399265289307,-0.37647876143455505,-0.41336750984191895
bg,0.7033772468566895,-0.3717351257801056,-0.3676789104938507,-0.41083189845085144
bg,0.6963346600532532,-0.37587130069732666,-0.36322933435440063,-0.41012999415397644
bg,0.7005823254585266,-0.37645769119262695,-0.3674420416355133,-0.41219562292099
bg,0.6982044577598572,-0.37628433108329773,-0.3594423532485962,-0.4060646891593933
bg,0.7063023447990417,-0.37547191977500916,-0.33714109659194946,-0.40982797741889954
bg,0.6963865160942078,-0.3775526285171509,-0.3367931842803955,-0.4069802463054657
bg,0.7085577845573425,-0.3700374960899353,-0.32996004819869995,-0.41992804408073425
bg,0.6972225308418274,-0.37520554661750793,-0.33414226770401,-0.4149678349494934
bg,0.7046549916267395,-0.37301599979400635,-0.33099472522735596,-0.4191734194755554
bg,0.6968996524810791,-0.3782201409339905,-0.33786964416503906,-0.4117000699043274
bg,0.7001218795776367,-0.38266488909721375,-0.3434203267097473,-0.4126769006252289
bg,0.6980233192443848,-0.3668602705001831,-0.3389318883419037,-0.4094889760017395
bg,0.5525944828987122,-0.29464730620384216,-0.16414617002010345,-0.37448030710220337
bg,0.7014618515968323,-0.3793846368789673,-0.3366859555244446,-0.41091591119766235
bg,0.70185786485672,-0.36743396520614624,-0.34781795740127563,-0.421767920255661
bg,0.6973982453346252,-0.3777429759502411,-0.36625543236732483,-0.4270985722541809
bg,0.6933948993682861,-0.3767074942588806,-0.3431498408317566,-0.42295414209365845
bg,0.6949708461761475,-0.37590089440345764,-0.33733293414115906,-0.4250209629535675
bg,0.6921339631080627,-0.37833842635154724,-0.3316153287887573,-0.42804640531539917
bg,0.6914635300636292,-0.3779367506504059,-0.33329036831855774,-0.4256347417831421
bg,0.689285933971405,-0.3797602951526642,-0.32931503653526306,-0.4292987585067749
bg,0.6915940642356873,-0.37757304310798645,-0.33821359276771545,-0.42908430099487305
bg,0.6882023215293884,-0.38075292110443115,-0.3214823603630066,-0.4357292652130127
bg,0.692211925983429,-0.3838788568973541,-0.28610682487487793,-0.44298240542411804
bg,0.6886415481567383,-0.3817576766014099,-0.3090411424636841,-0.4429812431335449
bg,0.6926111578941345,-0.3755311965942383,-0.34238559007644653,-0.42788025736808777
bg,0.6911856532096863,-0.3708603084087372,-0.3683492839336395,-0.428855299949646
bg,0.6970793008804321,-0.36870017647743225,-0.34970971941947937,-0.4230692386627197
bg,0.6850824356079102,-0.3843161463737488,-0.3251870572566986,-0.4302290380001068
bg,0.6876359581947327,-0.38435038924217224,-0.26452121138572693,-0.42454794049263
bg,0.6863793730735779,-0.37353602051734924,-0.320092111825943,-0.4237889051437378
bg,0.6846902966499329,-0.384316086769104,-0.2962940037250519,-0.4186170697212219
bg,0.6869710683822632,-0.38648074865341187,-0.30076882243156433,-0.4296395480632782
bg,0.6853579878807068,-0.3881603479385376,-0.28470081090927124,-0.43482857942581177
bg,0.678557813167572,-0.393887460231781,-0.27995091676712036,-0.44644999504089355
bg,0.6841058731079102,-0.38713136315345764,-0.2958483099937439,-0.44452181458473206
bg,0.6772181987762451,-0.39074164628982544,-0.28921735286712646,-0.4502338767051697
bg,0.6821103096008301,-0.38323044776916504,-0.30805954337120056,-0.4476434588432312
bg,0.6782963871955872,-0.38270285725593567,-0.3180443346500397,-0.4458736479282379
bg,0.6818884611129761,-0.37895557284355164,-0.33346816897392273,-0.43959495425224304
bg,0.6804684996604919,-0.37866848707199097,-0.3408832252025604,-0.43953007459640503
bg,0.6840821504592896,-0.3778826892375946,-0.3415689766407013,-0.4354265034198761
bg,0.6808781623840332,-0.3790188431739807,-0.33592990040779114,-0.4400062561035156
bg,0.6858851313591003,-0.37683284282684326,-0.33994176983833313,-0.43532565236091614
bg,0.6840783357620239,-0.37998345494270325,-0.32813867926597595,-0.4381946325302124
bg,0.6898694038391113,-0.37628865242004395,-0.3369295597076416,-0.4342769384384155
bg,0.6873921751976013,-0.37928929924964905,-0.3270696699619293,-0.4376136362552643
bg,0.6897234320640564,-0.3770049214363098,-0.3296339511871338,-0.4354300796985626
bg,0.6878323554992676,-0.3791773319244385,-0.3273630440235138,-0.43691369891166687
bg,0.6909588575363159,-0.37430745363235474,-0.33942359685897827,-0.4316994249820709
bg,0.6834576725959778,-0.3790477216243744,-0.31914377212524414,-0.4399236738681793
bg,0.6855714917182922,-0.3779076039791107,-0.3236418664455414,-0.44067472219467163
bg,0.6822816133499146,-0.37936028838157654,-0.3223922848701477,-0.44473519921302795
bg,0.6755833625793457,-0.3815491497516632,-0.3108782172203064,-0.45390957593917847
bg,0.6707274317741394,-0.38676151633262634,-0.3051280677318573,-0.4551796019077301
bg,0.6692114472389221,-0.3859603703022003,-0.32856303453445435,-0.4535358250141144
bg,0.6648972630500793,-0.390848845243454,-0.3179759979248047,-0.4551584720611572
bg,0.662299394607544,-0.3905133306980133,-0.325991153717041,-0.4554738700389862
bg,0.6547783613204956,-0.3970210552215576,-0.3067339360713959,-0.4564308524131775
bg,0.6614037752151489,-0.3923296332359314,-0.29895347356796265,-0.46059077978134155
bg,0.6670612096786499,-0.39312392473220825,-0.2791174650192261,-0.464852899312973
bg,0.6711512207984924,-0.3881074786186218,-0.28301510214805603,-0.4591383934020996
bg,0.6763882040977478,-0.3912698030471802,-0.26655733585357666,-0.46276384592056274
bg,0.6788216829299927,-0.3847622871398926,-0.2948763966560364,-0.4490183889865875
bg,0.6797525882720947,-0.3895861804485321,-0.274501234292984,-0.4540252685546875
bg,0.6836731433868408,-0.3846004605293274,-0.29836320877075195,-0.44175252318382263
bg,0.681561291217804,-0.389702707529068,-0.27944043278694153,-0.4489395022392273
bg,0.683225691318512,-0.38553357124328613,-0.29268693923950195,-0.44038957357406616
bg,0.6804205179214478,-0.3918978273868561,-0.26991748809814453,-0.45060861110687256
bg,0.6805019974708557,-0.38745906949043274,-0.2851575016975403,-0.4415115714073181
bg,0.6809254288673401,-0.3929135203361511,-0.2630702555179596,-0.4527430534362793
bg,0.6800054311752319,-0.3890109062194824,-0.2805558145046234,-0.4429795742034912
bg,0.6836547255516052,-0.39148831367492676,-0.2691604197025299,-0.4500580132007599
bg,0.6837234497070312,-0.38636454939842224,-0.29751190543174744,-0.4372778832912445
bg,0.6810101270675659,-0.3912789821624756,-0.27580416202545166,-0.44490882754325867
bg,0.6841481328010559,-0.38715675473213196,-0.29323795437812805,-0.4368067681789398
bg,0.6830906271934509,-0.3916642367839813,-0.2794654071331024,-0.44119855761528015
bg,0.6854304075241089,-0.39145708084106445,-0.26403069496154785,-0.43953701853752136
bg,0.6825154423713684,-0.39026913046836853,-0.27931007742881775,-0.43757230043411255
bg,0.6911301612854004,-0.38155028223991394,-0.3281401991844177,-0.4213068187236786
bg,0.6954326033592224,-0.37838461995124817,-0.3530821204185486,-0.42028844356536865
bg,0.6982048749923706,-0.3796102702617645,-0.3427526354789734,-0.4145664870738983
bg,0.6897937059402466,-0.38648706674575806,-0.3116292953491211,-0.422465056180954
bg,0.6946994662284851,-0.3822958469390869,-0.30439993739128113,-0.42304059863090515
bg,0.6912631392478943,-0.38447532057762146,-0.30316948890686035,-0.4330804646015167
bg,0.6922634243965149,-0.3801601827144623,-0.2977966368198395,-0.42634111642837524
bg,0.6797319054603577,-0.3922138512134552,-0.27942538261413574,-0.4388485252857208
bg,0.6826696395874023,-0.3863901197910309,-0.28974437713623047,-0.4281608760356903
bg,0.6837282776832581,-0.3884499967098236,-0.30270394682884216,-0.4308682978153229
bg,0.688387930393219,-0.38435208797454834,-0.3111060857772827,-0.4203285276889801
bg,0.6924942135810852,-0.38418829441070557,-0.32278501987457275,-0.42316511273384094
bg,0.6973020434379578,-0.38048261404037476,-0.3305872082710266,-0.4156411290168762
bg,0.6867755651473999,-0.3894619047641754,-0.2974558174610138,-0.42924779653549194
bg,0.6930081844329834,-0.3823343813419342,-0.31486260890960693,-0.4188801944255829
bg,0.6881349086761475,-0.38791459798812866,-0.31248563528060913,-0.42719730734825134
bg,0.6909054517745972,-0.3854920268058777,-0.30879998207092285,-0.4220511317253113
bg,0.6911711096763611,-0.38752150535583496,-0.31343767046928406,-0.425807386636734
bg,0.6895552277565002,-0.3885824680328369,-0.29558369517326355,-0.42486220598220825
bg,0.6877931952476501,-0.3883325159549713,-0.29373031854629517,-0.4286406338214874
bg,0.6962589025497437,-0.380178838968277,-0.33659812808036804,-0.41300302743911743
bg,0.6941608786582947,-0.3839775025844574,-0.3464450240135193,-0.4171469807624817
bg,0.6965067982673645,-0.3830048739910126,-0.3241226077079773,-0.4123387932777405
bg,0.6953348517417908,-0.38530415296554565,-0.32572197914123535,-0.4155859053134918
bg,0.696156919002533,-0.382950097322464,-0.31035345792770386,-0.4104504883289337
bg,0.6915227770805359,-0.3846789598464966,-0.3143959939479828,-0.4128909111022949
bg,0.6882822513580322,-0.381801038980484,-0.29802650213241577,-0.40731555223464966
bg,0.6763318181037903,-0.3924939036369324,-0.3026560842990875,-0.40998291969299316
bg,0.672457754611969,-0.38452833890914917,-0.27751538157463074,-0.3962588310241699
bg,0.6757484674453735,-0.3937610387802124,-0.3094979226589203,-0.4073963463306427
bg,0.6996737122535706,-0.37882304191589355,-0.2901564836502075,-0.4077685475349426
bg,0.6793126463890076,-0.3918720483779907,-0.2822190821170807,-0.39407604932785034
bg,0.6910032033920288,-0.3794112801551819,-0.29811471700668335,-0.4053022861480713
bg,0.6832176446914673,-0.37941810488700867,-0.30734381079673767,-0.40313008427619934
bg,0.6860419511795044,-0.3765220642089844,-0.3096556067466736,-0.40273672342300415
bg,0.6815466284751892,-0.37544527649879456,-0.3211239278316498,-0.4040271043777466
bg,0.689161479473114,-0.3717840909957886,-0.31533291935920715,-0.4047665596008301
bg,0.6845499873161316,-0.36861729621887207,-0.3059829771518707,-0.4087798297405243
bg,0.6902008652687073,-0.36463403701782227,-0.3024881184101105,-0.41573405265808105
bg,0.6853891015052795,-0.37970271706581116,-0.34207773208618164,-0.4077792167663574
bg,0.6924291253089905,-0.3691151440143585,-0.32667607069015503,-0.40841659903526306
bg,0.6797378063201904,-0.393672913312912,-0.34812989830970764,-0.4078311622142792
bg,0.694044828414917,-0.38216137886047363,-0.31211891770362854,-0.4055919945240021
bg,0.6851693987846375,-0.379398375749588,-0.30552375316619873,-0.39504969120025635
bg,0.694183349609375,-0.3833675682544708,-0.32821306586265564,-0.38869425654411316
bg,0.6961919665336609,-0.38376152515411377,-0.3321671783924103,-0.4057842493057251
bg,0.6973181366920471,-0.3866032063961029,-0.2907939851284027,-0.3964972496032715
bg,0.6874845027923584,-0.3813267946243286,-0.3301766514778137,-0.40194183588027954
bg,0.6875143051147461,-0.382599800825119,-0.32216504216194153,-0.4102998673915863
bg,0.6845832467079163,-0.3823893070220947,-0.3382951617240906,-0.42067188024520874
bg,0.6888915300369263,-0.3776945471763611,-0.325979620218277,-0.41593581438064575
bg,0.687962532043457,-0.37785935401916504,-0.32571515440940857,-0.42432892322540283
bg,0.692600667476654,-0.372598797082901,-0.3147355020046234,-0.41704311966896057
bg,0.6923168897628784,-0.3750505745410919,-0.33487194776535034,-0.4227749705314636
bg,0.6916325688362122,-0.37461528182029724,-0.3374684751033783,-0.4179113507270813
bg,0.6897267699241638,-0.3827148377895355,-0.3370780646800995,-0.4239756762981415
bg,0.6903765797615051,-0.3791975975036621,-0.3401114046573639,-0.41513296961784363
bg,0.6919344067573547,-0.38186514377593994,-0.34880954027175903,-0.4182775914669037
bg,0.6896307468414307,-0.37910500168800354,-0.33521270751953125,-0.41435515880584717
bg,0.6892825961112976,-0.38488268852233887,-0.34124860167503357,-0.4150736927986145
bg,0.6953778862953186,-0.37185347080230713,-0.3750283420085907,-0.4257802963256836
bg,0.6952144503593445,-0.3883638381958008,-0.3397906422615051,-0.42144283652305603
bg,0.7007336020469666,-0.3765566051006317,-0.34543576836586,-0.4045692980289459
bg,0.6946455836296082,-0.3687674105167389,-0.33409276604652405,-0.3677135407924652
bg,0.6910873055458069,-0.37262213230133057,-0.3557872772216797,-0.4076537787914276
bg,0.6954347491264343,-0.3649442791938782,-0.35544395446777344,-0.39942124485969543
bg,0.6960920691490173,-0.36828258633613586,-0.3520098924636841,-0.4094545543193817
bg,0.6992093920707703,-0.3672484755516052,-0.34281444549560547,-0.4188136160373688
bg,0.6977607011795044,-0.3662472665309906,-0.3554999530315399,-0.4121687412261963
bg,0.6976525187492371,-0.3658049404621124,-0.354082316160202,-0.4106321632862091
bg,0.6928558945655823,-0.37156549096107483,-0.367156058549881,-0.4057357907295227
bg,0.6923234462738037,-0.37042397260665894,-0.36061564087867737,-0.4142986536026001
bg,0.6925019025802612,-0.37678125500679016,-0.36974918842315674,-0.39431095123291016
bg,0.6926422119140625,-0.38087666034698486,-0.36676225066185,-0.3886076807975769
bg,0.6777505278587341,-0.38701537251472473,-0.371603399515152,-0.3380865454673767
bg,0.6794732809066772,-0.3656010329723358,-0.3391476571559906,-0.3673535883426666
bg,0.6852089762687683,-0.3549391031265259,-0.32480382919311523,-0.3537677824497223
bg,0.6682004332542419,-0.3617376685142517,-0.31335023045539856,-0.36724475026130676
bg,0.697167158126831,-0.3823573887348175,-0.3089919686317444,-0.39393350481987
bg,0.6757295727729797,-0.37837734818458557,-0.31341373920440674,-0.34288668632507324
bg,0.7020621299743652,-0.36461785435676575,-0.3339514434337616,-0.4195646643638611
bg,0.7048363089561462,-0.36712145805358887,-0.3275590240955353,-0.4138701558113098
bg,0.7096444368362427,-0.37269872426986694,-0.3350333571434021,-0.42337366938591003
bg,0.7000072002410889,-0.3742625117301941,-0.3186284005641937,-0.3964754343032837
bg,0.7021996378898621,-0.3742760419845581,-0.35990583896636963,-0.4059349596500397
bg,0.6604334712028503,-0.3779754936695099,-0.33717119693756104,-0.36556315422058105
bg,0.6473578810691833,-0.3914242684841156,-0.3944969177246094,-0.3434636890888214
bg,0.6083389520645142,-0.38855302333831787,-0.3770035207271576,-0.2977403700351715
bg,0.6114307641983032,-0.4013519287109375,-0.413714736700058,-0.273043155670166
bg,0.6067537069320679,-0.3931938111782074,-0.38770419359207153,-0.2901172637939453
bg,0.6311879754066467,-0.39396798610687256,-0.409879595041275,-0.31012213230133057
bg,0.6375668048858643,-0.38490229845046997,-0.37162911891937256,-0.3461293876171112
bg,0.660787045955658,-0.38336706161499023,-0.3940805196762085,-0.35715046525001526
bg,0.6790990233421326,-0.37590670585632324,-0.3599404990673065,-0.39455708861351013
bg,0.6883367896080017,-0.37551403045654297,-0.3732844591140747,-0.3905705511569977
bg,0.6993553042411804,-0.3689180016517639,-0.34840914607048035,-0.4137327969074249
bg,0.6973728537559509,-0.36977270245552063,-0.3595876097679138,-0.4076167047023773
bg,0.6995176672935486,-0.36392802000045776,-0.3567279279232025,-0.40648648142814636
bg,0.6936094164848328,-0.37044116854667664,-0.37193676829338074,-0.39198654890060425
bg,0.6808437705039978,-0.376905232667923,-0.40215152502059937,-0.3621229827404022
bg,0.6715908050537109,-0.3861333429813385,-0.4205061197280884,-0.33202922344207764
bg,0.657171368598938,-0.3823097050189972,-0.4015130400657654,-0.3303318917751312
bg,0.6466110944747925,-0.39972996711730957,-0.40447530150413513,-0.3245251774787903
bg,0.5883182287216187,-0.4013427793979645,-0.373680055141449,-0.22908714413642883
bg,0.5863313674926758,-0.4138338565826416,-0.38717302680015564,-0.18958601355552673
bg,0.5347919464111328,-0.4036054313182831,-0.37412452697753906,-0.10599776357412338
bg,0.5432682037353516,-0.4112951159477234,-0.38689208030700684,-0.10280005633831024
bg,0.5176969170570374,-0.3962140679359436,-0.36001962423324585,-0.07316972315311432
bg,0.5677361488342285,-0.40444520115852356,-0.3528613746166229,-0.17331017553806305
bg,0.584074079990387,-0.39323002099990845,-0.3124030828475952,-0.23899073898792267
bg,0.6252207159996033,-0.39450889825820923,-0.3365936875343323,-0.3012739419937134
bg,0.635135293006897,-0.39033618569374084,-0.3060376048088074,-0.33299505710601807
bg,0.6655511260032654,-0.39345401525497437,-0.3462481200695038,-0.36949554085731506
bg,0.669080913066864,-0.3839217722415924,-0.3129005432128906,-0.3777823746204376
bg,0.6908954977989197,-0.3846917450428009,-0.34190574288368225,-0.39516183733940125
bg,0.6874296069145203,-0.3822915852069855,-0.31377890706062317,-0.3978714942932129
bg,0.6931150555610657,-0.3828083872795105,-0.33941179513931274,-0.39825183153152466
bg,0.6844956278800964,-0.38280239701271057,-0.32108747959136963,-0.39074307680130005
bg,0.6898090243339539,-0.3852095901966095,-0.33676859736442566,-0.39428409934043884
bg,0.6795877814292908,-0.38398754596710205,-0.31564632058143616,-0.3812345862388611
bg,0.6878032088279724,-0.38528555631637573,-0.32616543769836426,-0.3967377543449402
bg,0.6803393363952637,-0.3857523202896118,-0.3092671036720276,-0.3828808069229126
bg,0.6878316402435303,-0.38722893595695496,-0.3302553594112396,-0.3941066265106201
bg,0.680891215801239,-0.3879736661911011,-0.3056124448776245,-0.3895023763179779
bg,0.6868740320205688,-0.3885355293750763,-0.326153427362442,-0.405879944562912
bg,0.6841655373573303,-0.38663405179977417,-0.3024402856826782,-0.38964521884918213
bg,0.6971070766448975,-0.3773361146450043,-0.32873204350471497,-0.41276243329048157
bg,0.6818217635154724,-0.3852359354496002,-0.2612222135066986,-0.3770218789577484
bg,0.6942192316055298,-0.37146541476249695,-0.2883901000022888,-0.4112999737262726
bg,0.6947010159492493,-0.3702893555164337,-0.2711174488067627,-0.3941894471645355
bg,0.7060880661010742,-0.3706836998462677,-0.29813677072525024,-0.43314722180366516
bg,0.7053308486938477,-0.3761923313140869,-0.2792908847332001,-0.42587772011756897
bg,0.7081574201583862,-0.37644919753074646,-0.3172120153903961,-0.4032955467700958
bg,0.7003723382949829,-0.38454917073249817,-0.2945050001144409,-0.3684861958026886
bg,0.6960747838020325,-0.37678030133247375,-0.33245059847831726,-0.33578717708587646
bg,0.6920856833457947,-0.3721306025981903,-0.2865944802761078,-0.35148441791534424
bg,0.6915590763092041,-0.36998167634010315,-0.29102379083633423,-0.3734089434146881
bg,0.6972255110740662,-0.37378302216529846,-0.3000257611274719,-0.38812506198883057
bg,0.7007800936698914,-0.37198710441589355,-0.3163885176181793,-0.4103643298149109
bg,0.7019475698471069,-0.3792978823184967,-0.29818469285964966,-0.4066651463508606
